ID;Nombre;Nombre Centro Control;Nombre Propietario;Nombre Coordinado;Número;Nemotecnico;Descripcion;Región;Provincia;Comuna;5.1 Barras por nivel de tensión y su respectiva capacidad térmica, en función de la T° ambiente y T° conductor (Tabla de Relación Corriente – Temperatura);5.2 Tipo de configuración (barra simple, barra doble, interruptor y medio, etc.);5.3 Equipos de transformación;5.4 Interruptores (especificar si corresponden a interruptores de paño de línea, seccionadores de barra, de transferencia, u otros);5.5 Desconectadores;5.6 Conexiones de puesta a tierra. Indicar si la subestación posee conexiones y sus ubicaciones;5.7 Equipos de medida;5.8 Equipos de sincronización;5.9 Equipos de comunicaciones;5.10 Sistemas de protección;5.11 Transformadores de medida (corriente y tensión);5.12 Pararrayos;5.13 Fecha de entrada en operación;Coordenada Este;Coordenada Norte;Zona o Huso [Ej: 18H-19J etc.];1 Diagrama unilineal, señalando capacidad nominal de equipos primarios  (*.dwg y *.pdf);2 Plano de planta y elevación de la subestación (*dwg y *. pdf);3 Plano de la malla de tierra: aérea y subterránea (*dwg y *.pdf);4 Diagramas unilineales de los servicios auxiliares de CA y CC (*.dwg y *.pdf);5 Disposición de equipos en sala de servicios generales.
1035;TAP OFF TILCOCO;TRANSELEC S.A.;TRANSELEC S.A.;TRANSELEC S.A.;44;SE044T0002;;LIBERTADOR GENERAL BERNARDO OHIGGINS;CACHAPOAL;RENGO;ID1264-BA TAP TILCOCO 154KV;BARRA SIMPLE;NO;NO;SI;SI;NO;NO;NO;ID1264-BA TAP TILCOCO 154KV;NO;NO;31-12-2010 0:00:00;324138,59;6199261,28;19H;Anexo 1-DU-Funcional-Tilcoco-154 kV;Anexo 2-Plano de planta y elevación-Tap Off Tilcoco-154kV;"Anexo 3-Plano de malla a tierra; aérea; subterránea-Tap Off Tilcoco";no aplica;no aplica
1044;TAP OFF EL EDEN;CGE TRANSMISIÓN S.A.;CGE TRANSMISIÓN S.A.;CGE TRANSMISIÓN S.A.;163;SE163T0058;;ATACAMA;HUASCO;VALLENAR;"ID2472-BA SE TAP OFF EL EDEN 13.8KV BP1; ID1258-BA SE TAP OFF EL EDEN 110KV BP1";BARRA SIMPLE;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;01-01-2001;325967,01;6839096,01;19J;1044 Anexo 1-DU-Funcional-TAP OFF EL EDEN-110-13.8KV.zip;1044 Anexo 2-Plano de planta y elevación-TAP OFF EL EDEN-110-13.8KV.zip;"1044 Anexo 3-Plano de malla a tierra; aérea; subterránea-TAP OFF EL EDEN.zip";"1044 Anexo 4-DU-SSAA-CA; CC-TAP OFF EL EDEN.zip";1044 Anexo 5-Disposicion de equipos SSG-TAP OFF EL EDEN.zip
1045;TAP OFF ALTO MELIPILLA (CGE);CGE TRANSMISIÓN S.A.;CGE TRANSMISIÓN S.A.;CGE TRANSMISIÓN S.A.;199;SE199T0058;;METROPOLITANA DE SANTIAGO;MELIPILLA;MELIPILLA;ID1257-BA TAP ALTO MELIPILLA 110KV BP1;BARRA SIMPLE;NO;SI;SI;SI;SI;NO;NO;SI;SI;SI;01-01-2002;292748,66;6269847,23;19H;1045 Anexo 1-DU-Funcional-TAP OFF ALTO MELIPILLA (CGE)-110KV.zip;1045 Anexo 2-Plano de planta y elevación-TAP OFF ALTO MELIPILLA (CGE)-110KV.zip;"1045 Anexo 3-Plano de malla a tierra; aérea; subterránea-TAP OFF ALTO MELIPILLA (CGE).zip";"1045 Anexo 4-DU-SSAA-CA; CC-TAP OFF ALTO MELIPILLA (CGE).zip";1045 Anexo 5-Disposicion de equipos SSG-TAP OFF ALTO MELIPILLA (CGE).zip
1050;TAP OFF NIHUE;CGE TRANSMISIÓN S.A.;CGE TRANSMISIÓN S.A.;CGE TRANSMISIÓN S.A.;194;SE194T0058;;METROPOLITANA DE SANTIAGO;MELIPILLA;SAN PEDRO;ID1262-BA TAP OFF NIHUE 66KV;BARRA SIMPLE;NO;SI;SI;SI;SI;NO;NO;SI;SI;SI;01-01-2005;266882,8;6234519,01;19H;1050 Anexo 1-DU-Funcional-TAP OFF NIHUE-66KV.zip;1050 Anexo 2-Plano de planta y elevación-TAP OFF NIHUE-66KV.zip;"1050 Anexo 3-Plano de malla a tierra; aérea; subterránea-TAP OFF NIHUE.zip";"1050 Anexo 4-DU-SSAA-CA; CC-TAP OFF NIHUE.zip";1050 Anexo 5-Disposicion de equipos SSG-TAP OFF NIHUE.zip
1052;S/E TAP OFF LA LAJA;AES ANDES S.A.;AES ANDES S.A.;AES ANDES S.A.;9;SE009G0010;;METROPOLITANA DE SANTIAGO;CORDILLERA;SAN JOSÉ DE MAIPO;Informe de Capacidad Térmica.pdf;BARRA SIMPLE;SI;SI;SI;NO;SI;SI;SI;AJUSTE PROTECCIONES  TAP LA  LAJA.RAR;SI;SI;1925;368180,02;6283421,61;19H;"Diagrama Unilineal-Funcional SE Las Lajas Rev.5.dwg; Diagrama Unilineal-Funcional SE Las Lajas Rev.5.pdf";9961-1-EL-DEQ-5001_0-Disposición_de_Equipos_Patio_AT_Planta.dwg / 9961-1-EL-DEQ-5001_0-Disposición_de_Equipos_Patio_AT_Planta.pdf / TSIC-L. LAJAS-E-002 Disposicion General  Equipos Secciones.dwg / TSIC-L. LAJAS-E-002 Disposicion General  Equipos Secciones.pdf;TSIC-L. LAJAS-E-003 Disposicion  M.P.T. General Planta.dwg / TSIC-L. LAJAS-E-003 Disposicion  M.P.T. General Planta.pdf / TSIC-L. LAJAS-E-004 Disposicion M.P.T. Aerea Planta.dwg / TSIC-L. LAJAS-E-004 Disposicion M.P.T. Aerea Planta.pdf;40. Tablero Distribución 125Vcc Rev.6.dwg / 40. Tablero Distribución 125Vcc Rev.6.pdf / 41. Tablero Distribución de Fuerza 380Vca Rev.1.dwg / 41. Tablero Distribución de Fuerza 380Vca Rev.1.pdf;Disp.Equipos SE Las Lajas 9961-1-EL-DEQ-5010_0.dwg / Disp.Equipos SE Las Lajas 9961-1-EL-DEQ-5010_0.pdf
1054;TAP OFF IMPULSION;AES ANDES S.A.;GUACOLDA ENERGÍA SPA;GUACOLDA ENERGÍA SPA;2;SE002G0011;;ATACAMA;COPIAPÓ;COPIAPÓ;No aplica, instalacion corresponde a un Tap-Off;BARRA SIMPLE;NO;SI;SI;SI;SI;NO;NO;En Anexo 2;SI;NO;01/01/1995 12:00:00 a.m.;365180,14;6990077,03;19J;Diag unilineal y funcional 25599-01;36-EM-TIM-CI-DE-01 PLANTA Y SECCIONES DISP. EQUIPOS ELECTRICOS;9511-PL-13~0000 y 36-EM-TIM-CI-CA-01 PLANTA CANALIZACION Y MALLA DE TIERRA y Planta y malla tierra 25598-01;DIAGRAMA UNILINEAL CC SS-AA CC 125 V;PLano 02 (caseta de control)
1056;S/E EL LLANO;CELEO REDES CHILE LTDA;ALFA TRANSMISORA DE ENERGÍA S.A.;ALFA TRANSMISORA DE ENERGÍA S.A.;30;SE030T0061;;METROPOLITANA DE SANTIAGO;CHACABUCO;COLINA;ID1259 - BA S/E EL LLANO 220KV BP1;OTRA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;;354070;6337175,013;19H;DU SE EL LLANO;Disposicion equipos - Planta SE EL LLANO;Plano malla tierra SE EL LLANO;DU SSAA SE EL LLANO;Disposicion equipos - Sala SE EL LLANO
1058;TAP OFF CENTRAL ESCUADRON;ELÉCTRICA NUEVA ENERGÍA S.A.;ELÉCTRICA NUEVA ENERGÍA S.A.;ELÉCTRICA NUEVA ENERGÍA S.A.;2;SE002G0032;;BÍO BÍO;CONCEPCIÓN;CORONEL;no aplica;BARRA SIMPLE;SI;SI;SI;SI;SI;NO;NO;SI;SI;SI;01/01/1991 12:00:00 a.m.;664674;5910709;18H;PLA-SE-ELE-010 (07_04_22).dwg;2.PLANOS REV 0 Patio SSEE.dwg;Diagrama disposicion fisica Malla Tierra.dwg;Diagramas unilineales SSAA CA y CC;Diagrama planta disposicion equipos.dwg
1059;TAP OFF MINERA VALLE CENTRAL;MINERA VALLE CENTRAL S.A.;MINERA VALLE CENTRAL S.A.;MINERA VALLE CENTRAL S.A.;3;SE003L0049;;LIBERTADOR GENERAL BERNARDO OHIGGINS;CACHAPOAL;MACHALÍ;;;NO;;SI;;;;;;SI;;;348407,81;6210718,82;19H;;;;;
1098;S/E TAP OFF ACHUPALLAS;CHILQUINTA DISTRIBUCIÓN S.A.;CHILQUINTA TRANSMISIÓN S.A.;CHILQUINTA TRANSMISIÓN S.A.;26;SE026T0057;;VALPARAÍSO;VALPARAÍSO;VIÑA DEL MAR;no aplica;NO;NO;NO;SI;SI;NO;NO;SI;NO;NO;NO;01-01-1959;265022,9996;6342216,017;19H;"SE08-PL-EF-001-00-R01.dwg; SE08-PL-EF-001-00-R01.pdf";1098_ANEXOS - SE TAP OFF ACHUPALLAS;no aplica;no aplica;no aplica
1102;S/E TAP OFF PACHACAMA (CTNG);CHILQUINTA DISTRIBUCIÓN S.A.;COMPAÑÍA TRANSMISORA DEL NORTE GRANDE S.A.;COMPAÑÍA TRANSMISORA DEL NORTE GRANDE S.A.;4;SE004T0048;;VALPARAÍSO;QUILLOTA;LA CALERA;(ID 3176_BA S/E TAP OFF PACHACAMA);BARRA SIMPLE;NO;NO;SI;SI;NO;NO;SI;no aplica;NO;NO;07-05-1954;298372,11;6362658,76;19H;1_UNILINEAL - TAP OFF PACHACAMA;2_PLANO DE PLANTA Y ELEVACIÓN - TAP OFF PACHACAMA;no aplica;no aplica;no aplica
1106;S/E TAP OFF QUINTAY;CHILQUINTA DISTRIBUCIÓN S.A.;CHILQUINTA TRANSMISIÓN S.A.;CHILQUINTA TRANSMISIÓN S.A.;34;SE034T0057;;VALPARAÍSO;VALPARAÍSO;CASABLANCA;no aplica;NO;NO;NO;SI;SI;NO;NO;NO;NO;NO;NO;19-06-1997;254361,9995;6321332,018;19H;"SE33-PL-EU-001-00-R03.dwg; SE33-PL-EU-001-00-R03.pdf";1106_ANEXOS - SE TAP OFF QUINTAY;1106_ANEXOS - SE TAP OFF QUINTAY;no aplica;no aplica
1114;S/E TAP OFF EL MANZANO (LITORAL);CHILQUINTA DISTRIBUCIÓN S.A.;LITORAL TRANSMISIÓN S.A.;LITORAL TRANSMISIÓN S.A.;4;SE004T0060;;VALPARAÍSO;SAN ANTONIO;ALGARROBO;no aplica;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;17/11/2006;254802,9995;6303449,018;19H;"SE44-PL-EU-001-00-R02.dwg; SE44-PL-EU-001-00-R02.pdf";1114_ANEXOS - SE TAP EL MANZANO(LITORAL);1114_ANEXOS - SE TAP EL MANZANO(LITORAL);no aplica;no aplica
1118;S/E SANTA FILOMENA;ANGLO AMERICAN SUR S.A.;ANGLO AMERICAN LOS BRONCES;ANGLO AMERICAN SUR S.A.;14;SE014L0022;;METROPOLITANA DE SANTIAGO;CHACABUCO;COLINA;PENDIENTE;Barra simple;SI;SI;SI;NO;SI;SI;SI;Anexo;SI;SI;2011;354036;6326168,013;19H;ANEXO;ANEXO;ANEXO;ANEXO;ANEXO
1119;S/E PRINCIPAL MINA NAVIO;MELON S.A;MELON S.A;MELON S.A;2;SE002L0026;;VALPARAÍSO;QUILLOTA;NOGALES;Sin Información (SE Fuera de Servicio);BARRA SIMPLE;SI;SI;SI;NO;SI;NO;NO;Sin Información (SE Fuera de Servicio);SI;NO;10-11-47;294022;6383064;19H;NAVIO S-E PPAL DE SUP.;SE Fuera de Servicio;SE Fuera de Servicio;SE Fuera de Servicio;SE Fuera de Servicio
1120;S/E COMPRESORA MINA NAVIO;MELON S.A;MELON S.A;MELON S.A;3;SE003L0026;;VALPARAÍSO;QUILLOTA;NOGALES;Sin Información (SE Fuera de Servicio);BARRA SIMPLE;SI;SI;SI;NO;SI;NO;NO;Sin Información (SE Fuera de Servicio);SI;NO;10-11-47;294237;6382694;19H;NAVIO S.E. COMPRESORAS;SE Fuera de Servicio;SE Fuera de Servicio;SE Fuera de Servicio;SE Fuera de Servicio
1121;TAP OFF PUNTA TORO;COMPAÑÍA MINERA DEL PACÍFICO S.A.;COMPAÑÍA MINERA DEL PACÍFICO S.A.;COMPAÑÍA MINERA DEL PACÍFICO S.A.;5;SE005L0018;;ATACAMA;HUASCO;VALLENAR;;;NO;SI;SI;NO;NO;NO;NO;SI;SI;NO;01/01/1997 12:00:00 a.m.;328389,61;6862449,12;19J;6107-21-CP-PL-006L01_0 DU Funcional General 110kV;Disposicion de equipos corte MH8001 Punta de Toro.pdf;MALLA DE TIERRA PUNTA DE TORO.pdf;;"""Disposicion de equipos corte MH8001 Punta de Toro.pdf Disposicion de equipos planta MH8001 Punta de Toro.pdf"""
1122;S/E CODELCO VENTANAS 2;CODELCO (CORPORACIÓN NACIONAL DEL COBRE);CODELCO CHILE - DIVISIÓN VENTANAS;CODELCO (CORPORACIÓN NACIONAL DEL COBRE);2;SE002L0076;;VALPARAÍSO;VALPARAÍSO;PUCHUNCAVÍ;ID2482 - BA S/E CODELCO VENTANAS 2 110 BP1;BARRA SIMPLE;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;13-05-1985;267283;6372578;19H;4600025998-06510-202EL-00004;"V15M344-FI-EL-SE-PL-007; V15M344-FI-EL-SE-PL-008";"V15M344-FI-EL-SE-PL-015_3 1; V15M344-FI-EL-SE-PL-015_3 2; 130-EL-PD-204; 130-EL-PD-202";"4400206381-04170-202EL-00010; 4400206381-04170-202EL-00004";V15M344-FI-EL-SE-PL-035_1
1125;TAP OFF MAESTRANZA;FUNDICIÓN TALLERES LTDA.;FUNDICIÓN TALLERES LTDA.;FUNDICIÓN TALLERES LTDA.;1;SE001L0064;;LIBERTADOR GENERAL BERNARDO OHIGGINS;CACHAPOAL;RANCAGUA;ID1261 BA TAP MAESTRANZA 66KV;OTRA;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;ANTES DE 1990;341101,55;704329,86;19H;SIN INFORMACIÓN.;ANEXO 2-PLANO DE PLANTA-TAP MAESTRANZA-66kV.rar;"ANEXO 3-PLANO DE MALLA A TIERRA; AÉREA; SUBTERRANEA-TAP MAESTRANZA.rar";no aplica;no aplica
1127;S/E SEAT EL SOL;EFE VALPARAÍSO S.A.;EFE VALPARAÍSO S.A.;EFE VALPARAÍSO S.A.;1;SE001L0068;;VALPARAÍSO;MARGA MARGA;QUILPUÉ;;BARRA SIMPLE;SI;SI;SI;NO;NO;NO;NO;;NO;NO;01/06/2005 12:00:00 a.m.;273638,84;6341672,14;19H;Diagrama unilineal Metro Valparaiso 2 110-44 kv.dwg;;;;
1128;S/E SER EL SALTO;EFE VALPARAÍSO S.A.;EFE VALPARAÍSO S.A.;EFE VALPARAÍSO S.A.;2;SE002L0068;;VALPARAÍSO;VALPARAÍSO;VIÑA DEL MAR;;BARRA SIMPLE;SI;SI;SI;NO;SI;NO;NO;;SI;NO;;265255,97;6340766,55;19H;Diagrama unilineal Metro Valparaiso 2 110-44 kv (1).dwg;;;;
1129;S/E SER VILLA ALEMANA;EFE VALPARAÍSO S.A.;EFE VALPARAÍSO S.A.;EFE VALPARAÍSO S.A.;3;SE003L0068;;VALPARAÍSO;MARGA MARGA;VILLA ALEMANA;;BARRA SIMPLE;SI;SI;SI;NO;NO;NO;NO;;SI;;;278576,7;6341532,88;19H;;;;;
1130;S/E SER PORTALES;EFE VALPARAÍSO S.A.;EFE VALPARAÍSO S.A.;EFE VALPARAÍSO S.A.;4;SE004L0068;;VALPARAÍSO;VALPARAÍSO;VIÑA DEL MAR;;BARRA SIMPLE;SI;SI;SI;NO;NO;NO;NO;;SI;;;258608,8652;6342880,747;19H;;;;;
1131;TAP OFF MAURO;MINERA LOS PELAMBRES;MINERA LOS PELAMBRES;MINERA LOS PELAMBRES;3;SE003L0051;;COQUIMBO;CHOAPA;SALAMANCA;Archivo Adjunto;BARRA SIMPLE;NO;SI;SI;SI;SI;NO;SI;Archivo Adjunto;SI;SI;11-12-2006;325038,9999;6463927,014;19J;Anexo 1 - DU-FUNCIONAL - TAP MAURO - J;Anexo 2-Plano de planta y elevación - TAP MAURO;"Anexo 3-Plano de malla a tierra; aérea; subterránea-TAP MAURO";ANEXO 4- DU-SSAA-CA-CC-TAP MAURO;ANEXO 5 - Disposición Sala Eléctrica Tap Off
1552;TAP OFF CODELCO VENTANAS;CODELCO (CORPORACIÓN NACIONAL DEL COBRE);CODELCO CHILE - DIVISIÓN VENTANAS;CODELCO (CORPORACIÓN NACIONAL DEL COBRE);3;SE003L0076;;VALPARAÍSO;VALPARAÍSO;PUCHUNCAVÍ;no aplica;NO;SI;SI;SI;SI;SI;NO;SI;SI;SI;NO;30-09-1964;269001,48;6372073,94;19H;4600025998-06510-202EL-00002;"4400206381-04170-002EL-00021; 4400206381-04170-002EL-00020";4400206381-04170-002EL-00023;"4400206381-04170-202EL-00009; 4400206381-04170-202EL-00008";4400206381-04170-002EL-00022
1563;S/E PUNTA PEUCO (CEMENTO POLPAICO);AES ANDES S.A.;CEMENTO POLPAICO S.A.;CEMENTO POLPAICO S.A.;1;SE001L0025;;METROPOLITANA DE SANTIAGO;CHACABUCO;TILTIL;"""ID1447-BA S/E PUNTA PEUCO 110KV BP1 ID1448-BA S/E PUNTA PEUCO FBP""";BARRA SIMPLE;SI;SI;SI;SI;SI;NO;SI;SI;SI;NO;1970;329534,0699;6334037,054;19H;P408-100-EE-DU-001.dwg;2020-APO0-E11-ELE-FZA-PLN-003.dwg;;;O-18-C001.pdf
1595;S/E PUENTE ALTO (CMPC)(EL RACO);COLBÚN S.A.;EMPRESA ELÉCTRICA INDUSTRIAL S.A.;COLBÚN S.A.;2;SE002G0028;;METROPOLITANA DE SANTIAGO;CORDILLERA;PUENTE ALTO;;;SI;SI;SI;SI;SI;SI;SI;;SI;;;355520,56;6280215,25;19H;;;;;
1606;S/E BICENTENARIO;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;87;SE087T0054;;METROPOLITANA DE SANTIAGO;SANTIAGO;MAIPÚ;"1184_BA S/E BICENTENARIO 110KV BP1; 1185_BA S/E BICENTENARIO 110KV BP2; 1186_BA S/E BICENTENARIO 13.2KV BP1; 1187_BA S/E BICENTENARIO 12KV BA1; 2873_BA S/E BICENTENARIO 12KV BP2; 3383_BA S/E BICENTENARIO 12KV BP3; 3384_BA S/E BICENTENARIO 12KV BA3";DOBLE BARRA;SI;SI;SI;SI;SI;NO;SI;Unilineales_BICENTENARIO;SI;SI;24-08-2022;338531,21;6289231,37;19H;1606_Anexo 1-DU Funcional-SE Bicentenario-110-12kV.zip;CHI-24509-001, CHI-24509-002;1606_Anexo 3-Plano de malla a tierra_ subterránea-SE Bicentenario.zip;1606-S/E BICENTENARIO_As Built;'1606_Anexo 5-Disposición de equipos SSG-SE Bicentenario.zip
1613;S/E NIRIVILO;CGE TRANSMISIÓN S.A.;CGE TRANSMISIÓN S.A.;CGE TRANSMISIÓN S.A.;211;SE211T0058;;MAULE;LINARES;SAN JAVIER DE LONCOMILLA;"ID1190-BA S/E NIRIVILO 66KV; ID2484-BA S/E NIRIVILO 23KV B1";BARRA SIMPLE;SI;SI;SI;SI;SI;NO;SI;SI;SI;SI;01-01-2011;760687,02;6061688,87;18H;1613 Anexo 1-DU-Funcional-NIRIVILO-23KV.zip;1613 Anexo 2-Plano de planta y elevación-NIRIVILO-23KV.zip;"1613 Anexo 3-Plano de malla a tierra; aérea; subterránea-NIRIVILO.zip";"1613 Anexo 4-DU-SSAA-CA; CC-NIRIVILO.rar";1613 Anexo 5-Disposicion de equipos SSG-NIRIVILO.zip
1615;S/E SF ENERGIA;BIOENERGÍAS FORESTALES SPA;BIOENERGÍAS FORESTALES SPA;BIOENERGÍAS FORESTALES SPA;1;SE001G0088;;BÍO BÍO;BÍO BÍO;NACIMIENTO;ANEXO: CAP AAA FLINT 704.8 MCM I VS TAMB.XLS;SIMPLE;SI;SI;SI;ANEXO_MALLA TIERRA_SFE;SI;SI;SI;Informe Proteccionesrev-13-11-14;SI;SI;2012;707585,83;5845462,96;18H;Anexo 1-DU-Funcional-SE SF ENERGIA-220kV;Anexo 2-Plano de planta y elevación-SE SF ENERGIA-220kV;"Anexo 3-Plano de malla a tierra; aérea; subterránea-SE SF ENERGIA";"Anexo 4-DU-SSAA-CA; CC-SE SF ENERGIA";Anexo 5-Disposicion de equipos SSG-SE SF ENERGIA
1616;S/E PLANTA VIÑALES;ARAUCO BIOENERGÍA SPA;MADERAS ARAUCO S.A.;ARAUCO BIOENERGÍA SPA;4;SE004L0003;;MAULE;TALCA;CONSTITUCIÓN;En anexo;BARRA SIMPLE;SI;SI;SI;NO;SI;SI;SI;En anexo;SI;SI;01/07/2013;735272,21;6082758,82;18H;A0-2572-668-03-224 Diagrama Funcional de Protección SE Planta Viñales (.dwg y .pdf), A0-2572-669-03-220 Diagrama Unilineal Gral AT y MT Planta Viñales (.dwg y .pdf);A1-2572-668-03-200 Plano de Planta SE Planta Viñales (.dwg y .pdf), A1-2572-668-03-201 Plano de Elevación SE Planta Viñales (.dwg y .pdf);A1-2572-668-03-010 Plano de Malla de Tierra SE Planta Viñales (.dwg y .pdf);A1-2572-668-03-222 Diagrama Unilineal TDCA SE Planta Viñales (.dwg y .pdf), A1-2572-668-03-223 Diagrama Unilineal TDCC SE Planta Viñales (.dwg y .pdf);A1-2572-668-03-204 Disposición de Equipos Sala Eléctrica SE Planta Viñales (.dwg y .pdf)
1620;S/E MARIQUINA;SISTEMA DE TRANSMISIÓN DEL SUR S.A.;SISTEMA DE TRANSMISIÓN DEL SUR S.A.;SISTEMA DE TRANSMISIÓN DEL SUR S.A.;35;SE035T0003;;DE LOS RÍOS;VALDIVIA;MARIQUINA;"ID1287-BA SE MARIQUINA 23KV; ID3295-BA SE MARIQUINA 23KV BT";DOBLE BARRA + TRANSFERENCIA;SI;SI;SI;SI;SI;NO;NO;SI;SI;SI;2012;679581,99;5619997,1;18H;Anexo 1-DU-Funcional-SE Mariquina-220kV-23kV-REV.5;Anexo 2-Plano de planta y elevación -SE Mariquina-220-23kV;"Anexo 3-Plano de malla a tierra; aérea; subterránea-SE Mariquina";"Anexo 4-DU-SSAA-CA; CC-SE Mariquina";Anexo 5-Disposición de equipos SSG-Mariquina
1621;S/E ANTILLANCA;SISTEMA DE TRANSMISIÓN DEL SUR S.A.;SISTEMA DE TRANSMISIÓN DEL SUR S.A.;SISTEMA DE TRANSMISIÓN DEL SUR S.A.;34;SE034T0003;;DE LOS LAGOS;OSORNO;PUYEHUE;"ID1282-BA S/E ANTILLANCA 220kV; ID1283-BA S/E ANTILLANCA 110kV B1; ID1284-BA S/E ANTILLLANCA 110kV BT; ID1285-BA S/E ANTILANCA 23kV";DOBLE BARRA + TRANSFERENCIA;SI;SI;SI;SI;SI;NO;SI;SI;SI;SI;2012;693432,29;5501191,25;18G;1621_DUF SE Antillanca (Rev5).zip;2.-Anexo 2-Plano de Planta y Elevaciones SE Antillanca 220-110-23 kV;3.-Anexo 3-Plano de malla a tierra-SE Antillanca;4.-Anexo 4-DU-SSAA-CC-CA-SE Antillanca;5.-Anexo 5-Disposición de Equipos SSG-SE Antillanca
1622;S/E RIO BONITO;SISTEMA DE TRANSMISIÓN DEL SUR S.A.;SISTEMA DE TRANSMISIÓN DEL SUR S.A.;SISTEMA DE TRANSMISIÓN DEL SUR S.A.;33;SE033T0003;;DE LOS LAGOS;OSORNO;PUERTO OCTAY;1622_MC Capacidad de Barra 23 kV y 110 kV;BARRA SIMPLE;SI;SI;SI;SI;SI;NO;NO;SI;SI;SI;20-08-12;718185,3;5468062,14;18G;Anexo 1-DU-Funcional-SE Rio Bonito 110-23-kV;Anexo 2-Plano de Planta y Elevación-SE Rio Bonito-110-23 kV;Anexo 3-Plano de malla a tierra-SE Rio Bonito;Anexo 4-DU-SSAA-CC-CA-SE Rio Bonito;5-Disposición de Equipos SSG-SE Rio Bonito
1625;S/E LA LAJA ENERGIA COYANCO;DUQUECO SPA;ENERGÍA COYANCO S.A.;INNERGEX RENEWABLE ENERGY CHILE SPA;2;SE002G0065;;METROPOLITANA DE SANTIAGO;CORDILLERA;SAN JOSÉ DE MAIPO;ID1304-BA S/E LA LAJA ENERGIA COYANCO BARRA 23KV ID1305-BA S/E LA LAJA ENERGIA COYANCO 110KV BP1;BARRA SIMPLE;SI;SI;SI;SI;SI;NO;SI;SI;SI;SI;24-09-10;368205,9888;6283430,405;19H;"Diagrama Unilineal SE La laja EC  rev 06.dwg; Diagrama Unilineal SE La laja EC  rev 06.pdf";SIN ANTECEDENTES;SIN ANTECEDENTES;SIN ANTECEDENTES;SIN ANTECEDENTES
1630;S/E CERRO NEGRO;COMPAÑÍA MINERA CERRO NEGRO S.A.;COMPAÑÍA MINERA CERRO NEGRO S.A.;COMPAÑÍA MINERA CERRO NEGRO S.A.;2;SE002L0072;;VALPARAÍSO;PETORCA;CABILDO;SIN INFORMACIÓN;BARRA SIMPLE;SI;NO;SI;NO;SI;NO;SI;NO;SI;NO;1940;323468,37;6393237,54;19H;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN
1631;S/E CANETE;SISTEMA DE TRANSMISIÓN DEL SUR S.A.;SISTEMA DE TRANSMISIÓN DEL SUR S.A.;SISTEMA DE TRANSMISIÓN DEL SUR S.A.;62;SE062T0003;SUBESTACIÓN TRANSFORMADORA 66/23KV  16MVA, UBICADA KM 2,5 RUTA P-70 CAÑETE-TIRUA;BÍO BÍO;ARAUCO;CAÑETE;"ID1338-BA S/E CANETE 66KV; ID1339-BA S/E CANETE 23KV B.PRINCIPAL; ID1340-BA S/E CANETE 23KV B.TRASNFERENCIA";BARRA SIMPLE + TRANSFERENCIA;SI;SI;SI;SI;SI;NO;SI;SI;SI;SI;15-12-2012 0:00:00;641361,63;5811563,54;18H;1631_Diagrama Unilineal SE Cañete;1631_Plano planta y elevacion;1631_Plano malla de tierra;Anexo 4-DU SSAA-CA CC SE Cañete 23-66 kV;Anexo 5-Disposición de equipos SSG-SE Cañete
1632;S/E LOS SAUCES;SISTEMA DE TRANSMISIÓN DEL SUR S.A.;SISTEMA DE TRANSMISIÓN DEL SUR S.A.;SISTEMA DE TRANSMISIÓN DEL SUR S.A.;63;SE063T0003;;ARAUCANÍA;MALLECO;LOS SAUCES;"ID1410-BA S/E LOS SAUCES 66KV; ID1411-BA S/E LOS SAUCES 23KV PRINCIPAL; ID1412-BA S/E LOS SAUCES 23KV TRANSFERENCIA";BARRA SIMPLE + TRANSFERENCIA;SI;SI;SI;SI;SI;NO;SI;Si;SI;SI;07-12-2013;687327,43;5793530,97;18H;1632_Diagrama Unilineal SE LSauces;1632_Plano de planta y elevacion SSEE Los Sauces;1632_Plano malla tierra;1632_Diagramas unilineales SSAA CA y CC;1632_Plano disposicion equipos casetas
